name,rate,location,description
راس فيليدج,8.5,"جزيرة راسدو
– اعرض على الخارطة",توفر Ras Village مطعم وغرف مع خدمة واي فاي مجانية، وتقع في راسدو أتول على بعد مسافة دقيقة واحدة سيرًا على الأقدام من الشاطئ الخاص بالملابس البكيني.
لوكال ترافل بيتش,9.1,"هانغناميدهو
– اعرض على الخارطة",يقع Local Travel Beach في هانغناميدهو، ويضم حديقة ومطعم. كما يوفر مكان الإقامة هذا للضيوف ملعبًا للأطفال.
راكاني هوم,,"Hanimaadhoo
– اعرض على الخارطة",يوفر Raakani Home خدمة الواي فاي المجانية وإطلالات على الحديقة في هانيمادهو، تحتوي جميع الغرف على تلفزيون مع قنوات الكابل وحمام خاص. ويضم بيت الضيافة حديقة ومرافق للشواء.
نومو,7.5,"هولهومالي
– اعرض على الخارطة",يضم Noomoo منطقة شاطئ خاص ويوفر غرف في هولهومالي على بعد 700 م من منتزه فيري تيرمينال، ويضم مكان الإقامة مطعمًا وحديقة. تحتوي الغرف على شرفة مطلة على المدينة.
Santa Rosa Village,,"ثولوسدو
– اعرض على الخارطة",يقع Santa Rosa Village في Thulusdhoo، ويضم حديقة. تشمل المرافق المتوفرة في مكان الإقامة هذا مطعمًا ومكتب استقبال يعمل على مدار الساعة وخدمة الغرف، بالإضافة إلى خدمة الواي فاي مجانًا.
Dhigufaru Island Resort,9.4,"كوداريكيلو
– اعرض على الخارطة",يقع Dhigufaru Island Resort في Dhigufaruvinagandu في منطقة با اتول على بعد 29 كم من دهارافاندهو في با اتول، ويشتمل على مسبح خارجي يعمل على مدار السنة ومنطقة شاطئ خاص.
شالو لاغوون راسدو,9.5,"جزيرة راسدو
– اعرض على الخارطة",يقع ضحلة لاجون راسدو في راسدو، ويضم حديقة وصالة مشتركة. ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مطعمًا. ويوفر مكان الإقامة أجهزة الصراف الآلي وخدمة الواي فاي المجانية....
Rasdhoo Stay,,"جزيرة راسدو
– اعرض على الخارطة",يقع Rasdhoo Stay في راسدو. وتتوفر خدمة الواي فاي المجانية. وتحتوي جميع الوحدات على تكييف وتلفزيون بشاشة مسطحة. يتوفر حمام خاص مجهز بالكامل مع دش ولوازم استحمام مجانية.
فندق سالت بيتش,8.8,"مافوشي
– اعرض على الخارطة",يقع فندق Salt Beach في مافوشي ويضم حديقة وصالة مشتركة. يضم مكان الإقامة مكتب استقبال يعمل على مدار 24 ساعة، ويرحب بالضيوف أيضا مع مطعم وملعب للأطفال. وتتوفر خدمة الواي فاي المجانية.
House Clover Hana,,"هولهومالي
– اعرض على الخارطة",يقع House Clover Hana في هولهومالي على بعد أقل من 1 كم من منتزه فيري تيرمينال ويوفر خدمة الواي فاي المجانية وصالة مشتركة، تحتوي جميع الغرف على تلفزيون بشاشة مسطحة مع قنوات فضائية وحمام خاص.
Ocean Village Maldives,,"Kuredhivaru
– اعرض على الخارطة",ويوفر Ocean Village Maldives خدمة الواي فاي المجانية وغرفًا مع تكييف. تشمل المرافق المختلفة في مكان الإقامة هذا تراس وصالة مشتركة. ويضم مكان الإقامة مكتب استقبال يعمل على مدار الساعة.
منتجع وسبا كودافوشي,9.1,"را أتول
– اعرض على الخارطة",يوفر منتجع وسبا كودافوشي مكان إقامة في را أتول ويتميز بخدمة الواي فاي مجانًا و3 مطاعم وبارين ومسبح خارجي يعمل على مدار السنة، كما يضم المنتجع نادي للأطفال ومركز للياقة البدنية ومكتب استقبال يعمل على...
فندق آيربورت بيتش,7.3,"هولهومالي
– اعرض على الخارطة",يقع فندق Airport Beach في Hulhumale على بعد 4 كم فقط من مطار Male الدولي. يرحب مكان الإقامة هذا الواقع على شاطئ البحر بالضيوف مع مسبح في الهواء الطلق وخدمة الواي فاي المجانية.
سمارتلاين إيريادو,8.8,"ريثي راه
– اعرض على الخارطة",يقع سمارتلاين إيريادو في الجزيرة المرجانية الشمالية ماليه أتول في منطقة كافو أتول، وعلى بعد 42 كم من مدينة ماليه، ويضم مركز سبا ومركز للياقة البدنية، ويمكن للضيوف الاستمتاع بالمطعم الموجود في الموقع...
Bambukeyo Villa,,"Gaadhiffushi
– اعرض على الخارطة",يوفر Gaadhiffushi منطقة شاطئ خاص. يوفر بيت الضيافة خدمة الواي فاي المجانية ومكتب استقبال يعمل على مدار 24 ساعة وماكينة صراف آلي. يوفر مكان الإقامة مطبخ مشترك وصالة مشتركة وشراء التذاكر للضيوف.
بوينت إن,7.6,"هولهومالي
– اعرض على الخارطة",يقع Point Inn في هولهومالي، ويوفر مكان إقامة ذو 4 نجوم مع منطقة شاطئ خاص. يضم مكان الإقامة تراس وصالة مشتركة. يوفر مكان الإقامة مكتب استقبال يعمل على مدار 24 ساعة وخدمة الكونسيرج وشراء التذاكر للضيوف....
ريبل بيتش أن,7.4,"هولهومالي
– اعرض على الخارطة",يوفر ريبل بيتش أن مطعم في الموقع وخدمة الواي فاي مجاناً، ويقع مكان الإقامة الحديث هذا على بعد 15 دقيقة بالسيارة من مطار مالي الدولي.
ليبيرتي غيست هاوس,9.1,"Mahibadhoo
– اعرض على الخارطة",يقع ليبيرتي غيست هاوس في ماهيبادوو ويوفر غرف مكيفة الهواء مع خدمة الواي فاي المجانية، كما تتوفر مرافق مختلفة في مكان الإقامة هذا، بما في ذلك حديقة وتراس وصالة مشتركة، بالإضافة إلى مطعم.
فندق تروبيكال بيوسفير,,"با أتول
– اعرض على الخارطة",يقع Tropical Biosphere Hotel في با أتول، ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مطعمًا. تحتوي جميع الغرف في بيت الضيافة على مكتب.
نيوتاون ان,7.5,"هولهومالي
– اعرض على الخارطة",يقع على بعد كيلومتر واحد فقط من محطة هولهوماليه للعبّارات، وهو بيت ضيافة يقدم غرفاً حديثة ومكيفة مع خدمة الواي فاي المجانية. ويضم مطعماً ومكتب استقبال يعمل على مدار 24 ساعة.
بيتش هيفين المالديف,8.3,"هورا
– اعرض على الخارطة",يقدم بيتش هيفن المالديف غرف مكيفة الهواء مع إطلالة على البحر وخدمة الواي فاي المجانية، ويتوفر مطعم في مكان الإقامة، والذي يقع في جزيرة هورا، على بُعد 19 كم من مطار مالي، وتستغرق الرحلة ساعة ونصف...
نزل إكواتوريال دايفرز,,"مارادهوفيدهو
– اعرض على الخارطة",يتميز Equatorial Divers Lodge بخدمة الواي فاي مجاناً ويوفر إطلالات على المسبح في مارادهوفيدهو، ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف تراسًا.
منتجع بيادو آيلاند,8.5,"بيادهو
– اعرض على الخارطة",يقع ضمن الخضرة الاستوائية، يقدم Biyadhoo Island Resort الإقامات على الشاطئ مع مجموعة متنوعة من الرياضات المائية. محاط بالمياه الزرقاء البراقة، ويتميز بمطعم في الهواء الطلق مع سبا.
Green Wing,,"Hithadhoo
– اعرض على الخارطة",يوفر Green Wing in Hithadhoo أماكن إقامة مع تراس وصالة مشتركة. تشمل المرافق المتوفرة في مكان الإقامة هذا مطعمًا ومكتب استقبال يعمل على مدار الساعة وخدمة مجالسة الأطفال، بالإضافة إلى خدمة الواي فاي...
مالاس آيلاند فيو,8.2,"فوليدهو
– اعرض على الخارطة",يقع Malas Island View في Fulidhoo ويضم حديقة. ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مطعمًا. يوفر مكان الإقامة صالة مشتركة وشراء التذاكر للضيوف.
Dhinasha Liveaboard,,"مدينة ماليه
– اعرض على الخارطة",يقع Dhinasha Liveaboard في مدينة ماليه. تتوفر خدمة الواي فاي المجانية في القارب الذي يقع على بعد 400 م من Villa College QI Campus. يحتوي القارب على 7 غرف نوم منفصلة ومطبخ مع فرن ومنطقة لتناول الطعام.
كافو أن جاريدو,9.3,"غوريدهو
– اعرض على الخارطة",يقع Kaafu Inn Guraidhoo في غوريدهو ويضم منطقة شاطئ خاص وحديقة وصالة مشتركة وخدمة الواي فاي المجانية. ويضم مكان الإقامة مكتب استقبال يعمل على مدار الساعة.
نزل هيبارو فيشنغ,8.4,"دارافاندهو
– اعرض على الخارطة",يوفر نزل هيبارو فيشنغ مكان إقامة في دارافانتهو، على بعد دقيقتين فقط سيراً على الأقدام من الشاطئ، كما أنه محاط بمياه با أتول - محمية المحيط الحيوي التابعة لليونسكو والمعروفة بمشاهد أشعة مانتا والحيتان...
ألاكا آت مافوشي,9.1,"مافوشي
– اعرض على الخارطة",يقع فندق ألاكا في مافوشي في كافو أتول في جمهورية جزر المالديف، على بعد 26 كم من مدينة ماليه، ويضم منطقة شاطئ خاص ومرافق الرياضات المائية، ويمكن للضيوف الاستمتاع بتناول وجبة في المطعم.
كواماس لودج,7.2,"هولهومالي
– اعرض على الخارطة",يقع نزل Koamas على جزيرة هولهومالي، ويوفر غرفا مكيفة الهواء مع خدمة الواي فاي المجانية، ويقع مكان الإقامة على بعد 2 كم فقط من مطار ماليه وعلى مسافة 100 متر من الشاطئ.
سي صن بيتش هوتيل مالديفز,7.1,"هولهومالي
– اعرض على الخارطة",يوفر Seasunbeach Maldives أماكن إقامة على شاطئ البحر في هولهومالي. يوفر مكان الإقامة منطقة شاطئ خاص مع الطبيعة المحيطة. يقع مكان الإقامة على بعد 8 دقائق سيرا على الأقدام من مستشفى Tree Top.
فيلانا بيتش مالديف,8.9,"مافوشي
– اعرض على الخارطة",يوفر فيلانا بيتش مالديف مكان إقامة مواجه للشاطئ في مافوشي ويبعد مسافة 26 كم عن مدينة ماليه ويوفر مرافق للشواء، ويمكن للضيوف الاستمتاع بمطعم الوجبات الخفيفة الموجود في الموقع.
هاوس كلوفر,8.1,"مدينة ماليه
– اعرض على الخارطة",يقدم هاوس كلوفر غرفاً حديثة في وسط مدينة ماليه ويوفر خدمة الواي فاي المجانية في جميع الغرف والمناطق العامة، وتتميز جميع الطوابق بصالة مشتركة مزودة بمرافق صنع الشاي والقهوة مجاناً.
Holiday Home @Dhigurah,,"ديجوراه
– اعرض على الخارطة",يقع Holiday Home @Dhigurah في جزيرة ديغوراه، أري أتول الجنوبية، جزر المالديف، على بعد دقيقتين فقط سيراً على الأقدام من الشاطئ. ويوفر بيت العطلات غرفًا مكيفة مع خدمة الواي فاي المجانية.
Vidhuvaru,,"Magoodhoo
– اعرض على الخارطة",يقع Vidhuvaru في ماغودوهو، ويضم حديقة. يمكن الاستمتاع بوجبة إفطار أمريكية في مكان الإقامة.
Banyan Villa Maldives Dhangethi,8.5,"دانجيثي
– اعرض على الخارطة",يقدم Banyan Villa Maldives Dhangethi مكان إقامة في دانجيثي ويوفر خدمة الواي فاي المجانية ومطعم وتراس للتشمس، ويمكن للضيوف الاستمتاع بمطعم الوجبات الخفيفة المتوفر في الموقع.
إي إم بيتش مالديفز,8.1,"هيمافوشي
– اعرض على الخارطة",يقع EM Beach Maldives في Himmafushi، ويضم 5 أماكن إقامة مع شرفات خاصة. ويوفر بيت الضيافة ذو الـ 5 نجوم مكتب استقبال يعمل على مدار الساعة وخدمة الواي فاي المجانية. يوفر بيت الضيافة مطعم آسيوي.
راسدهو ريلاكس إن,8.6,"جزيرة راسدو
– اعرض على الخارطة",يقع Rasdhoo Relax Inn في راسدو، ويضم منطقة شاطئ خاص وتراس. يوفر بيت الضيافة هذا ذو الـ 3 نجوم خدمة الواي فاي المجانية وأجهزة الصراف الآلي وصالة مشتركة.
منتجع وسبا كيها مالديفز,8.0,"كياهاكوفترو
– اعرض على الخارطة",يقع Kihaa Maldives على جزيرة على شكل جوز الهند في با أتول، وتحيط به النباتات الخضراء المورقة والشواطئ الرملية البيضاء والشعاب المرجانية، ويضم المنتجع مسبح في الهواء الطلق ويوفر علاجات السبا المريحة.
جالي، جزر المالديف,,"را أتول
– اعرض على الخارطة",يقع جالي في جزيرة مورافاندو على راه أتول في شمال جزر المالديف، ويضم 73 شاطئ خاص وفيلات ومساكن على الماء. وتم استيحاء تصميم كل فيلا من قصص فردية حيث صممت الغرف لاستحضار هذه الأحاسيس طوال الوقت.
"Endhaa, Haanaari Higun",,"Fuvahmulah
– اعرض على الخارطة","يقع Endhaa, Haanaari Higun في Fuvahmulah. يوفر مكان الإقامة إطلالات على الحديقة. تتكون الشقة من غرفة نوم واحدة وغرفة معيشة مع منطقة لتناول الطعام ومطبخ مجهز بالكامل وحمام واحد."
ألفي ستار أن,8.2,"تيلادو
– اعرض على الخارطة",يقع بيت ضيافة ألفي ستار أن في تيلادو على بعد 20 كم من با أتول ويوفر مرافق شواء ومنطقة شاطئ خاصة. ويمكن للضيوف الاستمتاع في المطعم المتوفر في الموقع. تشتمل بعض الغرف على منطقة جلوس لراحة الضيوف.
Vilu Thari Inn Maldives,,"Mahibadhoo
– اعرض على الخارطة",يقع Vilu Thari Inn Maldives في ماهيبادهو، ويوفر أماكن إقامة مع تراسات خاصة. تحتوي جميع الغرف على تلفزيون بشاشة مسطحة مع قنوات فضائية وحمام خاص.
Paralian Hulhumale',7.9,"هولهومالي
– اعرض على الخارطة",يقع Paralian Hulhumale' في هولهومالي على بعد 400 م من منتزه فيري تيرمينال ويوفر مرافق مختلفة مثل منطقة شاطئ خاص، ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مطعمًا.
ذا نوتيليس المالديف,,"با أتول
– اعرض على الخارطة",يقع منتجع Nautilus الفاخر المملوك للقطاع الخاص في محمية Baa atoll التابعة لليونسكو، بالقرب من خليج Hanifaru حيث يمكنكم السباحة مع أشعة مانتا في الموسم.
قرووب ترافيلارز (ماكناس),,"جزيرة راسدو
– اعرض على الخارطة",يقع GROUP TRAVELLERS (MACNAS) في راسدو، ويوفر مكان إقامة ذو 4 نجوم مع منطقة شاطئ خاص، ويوفر بيت الضيافة ذو الـ 4 نجوم خدمة الواي فاي المجانية.
ماثيفيري ثوندي إن,9.1,"ماثيفيري
– اعرض على الخارطة",يقع Mathiveri Thundi Inn في Mathiveri، ويضم منطقة شاطئ خاص. تشمل المرافق المتوفرة في مكان الإقامة هذا مطعمًا ومكتب استقبال يعمل على مدار الساعة وخدمة الكونسيرج، بالإضافة إلى خدمة الواي فاي مجانًا.
Beach Cottage,,"جزيرة راسدو
– اعرض على الخارطة",يوفر Beach Cottage مكان إقامة في راسدو، ويضم مكان الإقامة مطعمًا وحديقة. وتتوفر خدمة الواي فاي المجانية. تحتوي الغرف في الفندق على خزانة ملابس. ويشتمل الحمام الخاص على دُش ولوازم استحمام مجانية.
رايفا إن,8.7,"مافوشي
– اعرض على الخارطة",يقع Reyva Inn في مافوشي، ويضم منطقة شاطئ خاص وحديقة وصالة مشتركة. ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مطعمًا. وتتوفر خدمة الواي فاي المجانية وأجهزة الصراف الآلي.
كوكوكوتاج-جزر المالديف,8.9,"غوريدهو
– اعرض على الخارطة",يقع Cococottage-Maldives في غوريدهو ويضم غرف مكيفة مع خدمة الواي فاي مجاناً، يضم مكان الإقامة حديقة وتراس. تم تجهيز كل غرفة مع فناء مع إطلالة على الحديقة. تحتوي الغرف في بيت الضيافة على مكتب.
RANI BEACH MALDIVES,,"هولهومالي
– اعرض على الخارطة",يقع RANI BEACH MALDIVES على بُعد 600 م من منتزه فيري تيرمينال في هولهومالي، ويوفر أماكن إقامة ذاتية الخدمة مع خدمة الواي فاي المجانية ومنطقة جلوس وتلفزيون بشاشة مسطحة.
Fanhaa Maldives,9.7,"Hanimaadhoo
– اعرض على الخارطة",يقع Fanhaa Maldives في Hanimaadhoo ويضم منطقة شاطئ خاص. يضم مكان الإقامة حديقة وصالة مشتركة. ويوفر مكان الإقامة خدمة نقل المطار، كما تتوفر خدمة تأجير الدراجات.
بيتش غراند آند سبا,5.5,"هولهومالي
– اعرض على الخارطة",يوفر بيتش غراند آند سبا مكان إقامة في هولهومالي. كما يحتوي بيت الضيافة على مرافق شواء وتراس، ويمكن للضيوف الاستمتاع بتناول وجبة في المطعم.
كراون أرينا,7.6,"هولهومالي
– اعرض على الخارطة",يقع كراون أرينا في هولهومالي على بعد 700 م من منتزه فيري تيرمينال، ويوفر خدمة الواي فاي المجانية. ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مطعمًا.
BB Island House Dhigurah,,"ديجوراه
– اعرض على الخارطة",يوفر BB Island House Dhigurah خدمة الواي فاي المجانية وإطلالات على الحديقة في ديغوراه، ويضم مكان الإقامة منطقة شاطئ خاص، بالإضافة إلى حديقة.
ساوث أري دايف سنتر,,"دانجيثي
– اعرض على الخارطة",يقع South Ari Diving Center في Dhangethi وهي منطقة محمية بحرية شهيرة لأسماك القرش وأسماك القرش. وتتوفر خدمة الواي فاي المجانية.
ويل شارك إن,9.2,"ماميغيلي
– اعرض على الخارطة",يتميز ويل شارك إن بخدمة الواي فاي مجاناً ويضم مطعم ويوفر أماكن إقامة في ماميغيلي، وتتوفر مواقف خاصة للسيارات في الموقع مجاناً.
لا كابانا مالديف,8.9,"ماميغيلي
– اعرض على الخارطة",يقع La Cabana Maldives في ماميغيلي، ويضم منطقة شاطئ خاص، تشمل المرافق المختلفة في مكان الإقامة حديقة وصالة مشتركة. وتتوفر خدمة الواي فاي المجانية وخدمة الكونسيرج. تحتوي الغرف في بيت الضيافة على مكتب.
نزل إيتها كامادهو,9.0,"با أتول
– اعرض على الخارطة",يقع نزل إيتها كامادهو في محمية المحيط الحيوي العالمية التابعة لليونسكو با أتول ويوفر مرافق شواء وملعب للأطفال، ويشمل بيت الضيافة منطقة شاطئ خاصة ومرافق رياضات مائية ويمكن للضيوف الاستمتاع بتناول وجبة...
فيلا برافت آيلاند,9.6,"نونو
– اعرض على الخارطة",يوفر فيلا برايفت أيلاند أماكن إقامة بوتيكية، ويضم المنتجع مسبح خارجي مفتوح على مدار السنة ومرافق للشواء، ويمكن للضيوف الاستمتاع بتناول وجبة الطعام في المطعم أو احتساء مشروب في البار.
Experience local stay in the Maldives Entire home,,"فيليدهو
– اعرض على الخارطة",يمكنكم تجربة إقامة محلية في منزل Maldives بأكمله الذي يقع في فيليدهو، ويوفر منطقة شاطئ خاص ودراجات مجانية ومرافق شواء.
FISHERMAN’S HOUSE,,"Maamendhoo
– اعرض على الخارطة",يقع FISHERMAN’S HOUSE في Maamendhoo. ويضم مكان الإقامة مطعمًا ومنطقة شاطئ خاص. ويمكن للموظفين في الموقع ترتيب خدمات نقل المطار. تحتوي جميع الغرف في بيت الضيافة على خزانة ملابس وتلفزيون بشاشة مسطحة.
نزل شاطئ راس,8.5,"جزيرة راسدو
– اعرض على الخارطة",يقع نزل شاطئ راس على طول شاطئ راسدو ذو الرمال البيضاء ويوفر مطعم، كما تتوفر إمكانية استخدام الواي فاي مجانًا في المناطق العامة في مكان الإقامة.
كودوس ستاي,9.1,"ماثيفيري
– اعرض على الخارطة",يقع Kudos Stay في Mathiveri ويضم منطقة شاطئ خاص وحديقة. ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مطعمًا. يوفر مكان الإقامة ملعب للأطفال.
رويال بيرل ان,8.3,"مافوشي
– اعرض على الخارطة",يقع Royal Pearl Inn في مافوشي ويضم غرف مكيفة مع خدمة الواي فاي المجانية. ويضم مكان الإقامة مطعمًا وحديقة وتراسًا. يوفر مكان الإقامة مكتب استقبال يعمل على مدار 24 ساعة.
Kottafaru Guest House,,"Hanimaadhoo
– اعرض على الخارطة",يقع Kottafaru Guest House في Hanimaadhoo ويضم منطقة شاطئ خاص ومسبح في الهواء الطلق. ويضم مكان الإقامة مطعمًا وحديقة. ويوفر مكان الإقامة مكتب استقبال يعمل على مدار 24 ساعة وخدمة الواي فاي المجانية.
Tropical Sands Kelaa,,"Kelaa
– اعرض على الخارطة",يقع Tropical Sands Kelaa في كيلا ويوفر خدمة الواي فاي المجانية، يوفر مكان الإقامة هذا خدمة الغرف، كما يوفر للضيوف مطعمًا. ويمكن للضيوف الاستمتاع بإطلالات على البحر.
سيفينيكس ان,9.2,"Feridhoo
– اعرض على الخارطة",يقع سيفينكس إن في فيريدهو ويضم مطعم، وتتوفر خدمة الواي فاي مجانًا. تشتمل جميع الغرف على تكييف الهواء، ويشتمل الحمام الخاص على دش ولوازم استحمام مجانية، كما تشمل المزايا الإضافية مرافق كي الملابس...
Ari villa Mathiveri,,"ماثيفيري
– اعرض على الخارطة",يقع Ari villa Mathiveri في Mathiveri ويوفر خدمة الواي فاي المجانية وغرف مع تكييف. ويضم مكان الإقامة منطقة شاطئ خاص، بالإضافة إلى حديقة. يوفر مكان الإقامة صالة مشتركة وخدمة الغرف وتنظيم الرحلات للضيوف....
سينامون دونفيلي مالديفز- ووتر سويتس,9.2,"نورث ماليه آتول
– اعرض على الخارطة",يقع سينامون دونفيلي مالديفز- ووتر سويتس في مدينة ماليه ويضم مسبح خارجي ومسبح خارجي يفتح على مدار السنة ومرافق للشواء، كما يضم هذا المنتجع مركز سبا ومنطقة شاطئية خاصة ويمكن للضيوف الاستمتاع باحتساء...
Wunderbar Inn,,"ميمو أتول
– اعرض على الخارطة",يتميز Wunderbar Inn بمكان إقامة مكيف في Meemu Atoll. يضم مكان الإقامة حديقة وتراس. وتتوفر خدمة الواي فاي المجانية. تحتوي جميع الغرف في بيت الضيافة على خزانة ملابس وتلفزيون وحمام خاص.
فيليدج لايف المالديف,8.9,"غافو أليف أتول
– اعرض على الخارطة",يقع Village Life Maldives في غافو أليف أتول، ويوفر أماكن إقامة مع منطقة شاطئ خاص ودراجات مجانية. تحتوي جميع الغرف على مطبخ وحمام خاص. يوفر مكان الإقامة مكتب استقبال يعمل على مدار 24 ساعة.
فيلو ريست,7.9,"هولهومالي
– اعرض على الخارطة",يقع Vilu Rest في Hulhumale ويضم تراس وصالة مشتركة ومطعم. وتم بناء مكان الإقامة في عام 2015، ويقع على بعد أقل من 1 كم من منتزه فيري تيرمينال.
فيلو ريست,7.9,"هولهومالي
– اعرض على الخارطة",يقع Vilu Rest في Hulhumale ويضم تراس وصالة مشتركة ومطعم. وتم بناء مكان الإقامة في عام 2015، ويقع على بعد أقل من 1 كم من منتزه فيري تيرمينال.
هودهو راكاني لودج مالديف,9.2,"فيليدهو
– اعرض على الخارطة",يقع نزل Hudhu Raakani Maldives في فيليدهو، ويضم مطعمًا ومنطقة شاطئ خاص. تتوفر خدمة الواي فاي مجانًا في هذا النزل. يضم مكان الإقامة المكيف منطقة جلوس في الهواء الطلق وميني بار.
Santa Rosa Thulusdhoo,,"ثولوسدو
– اعرض على الخارطة",يواجه Santa Rosa Thulusdhoo شاطئ البحر في Thulusdhoo، ويضم حديقة وصالة مشتركة. ويضم مكان الإقامة هذا صراف آلي، كما يوفر للضيوف مطعمًا. وتضم الغرف حمام خاص، تقع مدينة ماليه على بعد 12 كم من بيت...
فريدو ان,9.4,"Feridhoo
– اعرض على الخارطة",يقع Feridhoo Inn في فريدهو، ويضم منطقة شاطئ خاص. ويوفر بيت الضيافة هذا ذو الـ 3 نجوم مكتب استقبال يعمل على مدار الساعة وصالة مشتركة وخدمة الواي فاي المجانية. يتم تقديم المأكولات التايلاندية في المطعم....
منتجع فيليثيو آيلاند,8.4,"فيليثيو
– اعرض على الخارطة","يُعتبر منتجع Filitheyo Island الوحيد في مقاطعة Faafu Atoll, وتحيط به النباتات الاستوائية والشعاب المرجانية الرائعة."
K Hotels,,"Kaashidhoo
– اعرض على الخارطة",يقع K Hotels في Kaashidhoo ويضم منطقة شاطئ خاصة ودراجات مجانية، كما يحتوي مكان الإقامة هذا على صراف آلي ومطعم وتراس. ويمكن للموظفين في الموقع ترتيب خدمات نقل المطار.
فازا فيو أن,8.9,"مافوشي
– اعرض على الخارطة",يوفر Faza Inn غرفًا بسيطةً مُزودة بحمامات خاصة وخدمة الواي فاي المجانية. ويقع مكان الإقامة على بعد دقيقتين سيرًا على الأقدام من شاطئ مافوتشي، ويوفر خدمة نقل المطار مقابل تكلفة إضافية.
منتجع كاناريف المالديف,8.4,"ميدهو
– اعرض على الخارطة",يقع منتجع كاناريف المالديف في جزيرة يمتد طولها 4.5 كم ويوفر أماكن إقامة في ميدهو أقصى جنوب جزر المالديف، ويضم المنتجع مسبح خارجي ومرافق الشواء ويمكن للضيوف الاستمتاع بتناول وجبة في المطعم.
سرف يوجا ريتريت,9.7,"هيمافوشي
– اعرض على الخارطة",يقع Surf Yoga Retreat على بعد 16 كم من مدينة ماليه. يمكن للضيوف الاستمتاع بالمطعم الموجود في الموقع والذي يقدم وجبات صحية رائعة، ومنطقة داخلية مفتوحة، وسطح يوغا على بُعد 200 م فقط من الشاطئ.
بيت ضيافة سمر فيلا,8.3,"مافوشي
– اعرض على الخارطة",تُعد Summer Villa مثالية لممارسة مجموعة واسعة من الرياضات المائية بما فيها الغطس والتزلج على الماء، بالإضافة إلى الرحلات لاستكشاف الجزيرة والدلافين.
أمفوج مالدييفز ثولوسدو,8.6,"ثولوسدو
– اعرض على الخارطة",يقع Amvoj Maldives Thulusdhoo في ثولوسدو في مبنى يعود تاريخه لعام 2016 ويوفر حديقة وغرف ضيوف مع خدمة الواي فاي مجاناً، تشمل المرافق المختلفة تراس وصالة مشتركة.
ذا ساند غيت إن,7.7,"هولهومالي
– اعرض على الخارطة",يقع نزل Sand Gate في مكان مريح في جزيرة Hulhumale الجميلة على بعد 3 كم من مطار مالي الدولي. ويُقدم متجراً في الموقع وغرف ضيوف مريحة وخدمة إنترنت مجانية.
أوشن بريز فوياجر يخت,,"هولهومالي
– اعرض على الخارطة",يوفر Ocean Breeze Voyager Yacht مكان إقامة في هولهومالي على بعد أقل من 1 كم من منتزه فيري تيرمينال، يوفر مكان الإقامة هذا إطلالات على البحر، ويضم تراسًا.
Midsummer Thulusdhoo,9.7,"ثولوسدو
– اعرض على الخارطة",يقع Midsummer Thulusdhoo في Thulusdhoo، ويوفر دراجات مجانية وحديقة وتراس. يضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف ملعبًا للأطفال.
نزل إثيريل,9.2,"مافوشي
– اعرض على الخارطة",يقع نزل إثيريل في مافوشي في منطقة كافو أتول، وعلى بعد 26 كم من مدينة ماليه، كما يضم مركز للياقة البدنية.
سونيسايد مامندهو,,"غافو أليف أتول
– اعرض على الخارطة",يقع Sunnyside Maamendhoo في Gaafu Alifu Atoll ويضم منطقة شاطئ خاص. يوفر مكان الإقامة دراجات مجانية وحديقة بالإضافة إلى صالة مشتركة. يوفر بيت الضيافة مطعم آسيوي.
Liyela Retreat Maldives,9.6,"مافوشي
– اعرض على الخارطة",يتميز Liyela Retreat Maldives بتصميم مستوحى من التراث الثقافي لجزر المالديف وتم تسميته على اسم أنماط متدفقة متدفقة لييلافا جيهون، ويعتبر جوهر الحياة الهادئ في الجزر.
لاغونا بوتيك,6.2,"هولهومالي
– اعرض على الخارطة",يقدم لاغونا بوتيك مكان إقامة في هولهومالي، ويقدم خدمة الواي فاي المجانية ومرافق للشواء، فيما يمكن للضيوف الاستمتاع بالمطعم المتوفر في الموقع.
أوشن فيستا,8.7,"مافوشي
– اعرض على الخارطة",يقع بيت ضيافة Ocean Vistaعلى جزيرة مافوتشي على بعد 3 دقائق فقط سيرًا على الأقدام من الشاطئ، ويوفر غرفًا مكيفةً مُزودة بخدمة الواي فاي المجانية.
Thundi Village & spa,,"Maalhos
– اعرض على الخارطة",يقع Thundi Village & spa على شاطئ البحر في Maalhos في قلب محمية المحيط الحيوي التابعة لليونسكو في Baa atoll، ويضم منطقة شاطئ خاص. ويضم مكان الإقامة مطعمًا وحديقة وتراسًا.
